date,geo,Brand_Cost,Non_Brand_Cost,DVD_Cost,Retargeting_Cost,Prospecting_Cost,Brand_Impressions,Non_Brand_Impressions,DVD_Impressions,Retargeting_Impressions,Prospecting_Impressions,Gross_Leads,tax_credit_shift,storm_acute,storm_tail,population,Billboard_Cost,Billboard_Impressions,DirectMail_Impressions,GQV_Brand,GQV_Generic
2025-05-12,Houston,958.36993,14061.076,1205.408,269.34387,4433.3984,372.0,21412.0,119061.0,7007.0,109862.0,104.0,0.0,0.0,0.0,2.79742e+06,0.0,0.0,0.0,0.0004,0.76559
2025-05-19,Houston,1128.1002,13321.064,2305.052,250.65437,4783.344,438.0,20210.0,515356.0,6922.0,121406.0,108.0,0.0,0.0,0.0,2.79742e+06,0.0,0.0,0.0,0.00063,0.685
2025-05-26,Houston,1297.3896,20558.045,2338.802,278.41537,5145.7734,448.0,25380.0,231649.0,8377.0,148312.0,141.0,0.0,0.0,0.0,2.79742e+06,0.0,0.0,0.0,0.00067,0.66829
2025-06-02,Houston,706.048,20346.805,1472.5095,286.4641,5054.332,422.0,24911.0,75216.0,8336.0,137600.0,134.0,0.0,0.0,0.0,2.79742e+06,0.0,0.0,0.0,0.00036,0.71567
2025-06-09,Houston,762.45074,19694.41,1103.642,289.3104,5340.7305,413.0,23652.0,66884.0,9539.0,147967.0,160.0,0.0,0.0,0.0,2.79742e+06,0.0,0.0,0.0,0.00036,0.68436
2025-06-16,Houston,619.1253,19403.074,627.7273,294.3,5368.2036,390.0,26093.0,36933.0,8400.0,134080.0,168.0,0.0,0.0,0.0,2.79742e+06,0.0,0.0,0.0,0.00057,0.7285
2025-06-23,Houston,955.1943,21933.91,2029.0127,276.9993,5191.639,397.0,27854.0,95601.0,8606.0,131858.0,174.0,0.0,0.0,0.0,2.79742e+06,0.0,0.0,0.0,0.00061,0.74736
2025-06-30,Houston,851.8145,16100.117,1690.335,289.37903,4068.5776,389.0,23020.0,70027.0,9205.0,102806.0,154.0,0.0,0.0,0.0,2.79742e+06,0.0,0.0,0.0,0.00057,0.66106
2025-07-07,Houston,584.3068,20752.86,1557.7189,299.3112,4220.8926,481.0,29057.0,56997.0,9099.0,100872.0,142.0,0.0,0.0,0.0,2.79742e+06,0.0,0.0,0.0,0.00078,0.71099
2025-07-14,Houston,990.39343,23003.764,1039.69,440.4024,4610.709,451.0,27842.0,73601.0,13365.0,115419.0,161.0,0.0,0.0,0.0,2.79742e+06,0.0,0.0,0.0,0.00051,0.73138
2025-07-21,Houston,977.54877,21045.02,1738.8846,446.1372,4625.5376,443.0,26819.0,64340.0,12539.0,107326.0,155.0,0.0,0.0,0.0,2.79742e+06,0.0,0.0,0.0,0.00064,0.83516
2025-07-28,Houston,725.2754,18942.88,1372.3512,445.01385,4780.9277,392.0,24907.0,62087.0,10815.0,111296.0,151.0,0.0,0.0,0.0,2.79742e+06,0.0,0.0,0.0,0.00039,0.88456
2025-08-04,Houston,1213.1442,21545.938,808.15137,474.7896,5285.3604,431.0,26518.0,71500.0,12233.0,124356.0,174.0,0.0,0.0,0.0,2.79742e+06,0.0,0.0,0.0,0.00072,0.67625
2025-08-11,Houston,918.4368,19032.617,1816.7224,572.2857,6061.912,412.0,25308.0,370609.0,14182.0,149433.0,126.0,0.0,0.0,0.0,2.79742e+06,0.0,0.0,0.0,0.0007,0.65457
2025-08-18,Houston,1202.8961,20687.113,786.4474,570.9744,5325.0376,392.0,27187.0,166925.0,15723.0,137266.0,125.0,0.0,0.0,0.0,2.79742e+06,0.0,0.0,0.0,0.00058,0.65229
2025-08-25,Houston,970.93835,16357.176,524.4328,588.34985,4571.4487,451.0,21228.0,41866.0,14796.0,100288.0,110.0,0.0,0.0,0.0,2.79742e+06,0.0,0.0,0.0,0.00069,0.60619
2025-09-01,Houston,790.1818,17768.572,569.8564,602.1033,4421.3784,321.0,22069.0,30126.0,15579.0,115719.0,115.0,0.0,0.0,0.0,2.79742e+06,0.0,0.0,0.0,0.00046,0.69342
2025-09-08,Houston,967.0628,16430.732,278.64923,647.3039,4650.3813,378.0,21686.0,16485.0,14294.0,124610.0,115.0,0.0,0.0,0.0,2.79742e+06,0.0,0.0,0.0,0.00042,0.64378
2025-09-15,Houston,1350.123,13605.833,499.82147,662.26044,4899.7344,470.0,19618.0,13522.0,15929.0,133288.0,104.0,0.0,0.0,0.0,2.79742e+06,0.0,0.0,0.0,0.00045,0.80549
2025-09-22,Houston,765.55054,16130.155,329.4869,671.4286,5354.8105,419.0,21351.0,14614.0,13082.0,136313.0,133.0,0.0,0.0,0.0,2.79742e+06,0.0,0.0,0.0,0.00058,0.70964
2025-09-29,Houston,1382.4456,20890.684,383.26547,654.044,4896.301,519.0,24701.0,20181.0,14749.0,140333.0,141.0,0.0,0.0,0.0,2.79742e+06,0.0,0.0,0.0,0.00059,0.68206
2025-10-06,Houston,1152.9149,22423.504,622.2204,678.46967,5075.5654,452.0,23722.0,38309.0,13363.0,136314.0,123.0,1.0,0.0,0.0,2.79742e+06,0.0,0.0,0.0,0.00087,0.66042
2025-10-13,Houston,768.42035,13817.783,473.282,678.6682,2227.7334,418.0,18228.0,19400.0,14928.0,52235.0,99.0,1.0,0.0,0.0,2.79742e+06,0.0,0.0,0.0,0.0005,0.66335
2025-10-20,Houston,1185.115,12404.724,1012.21844,678.85956,2277.4614,334.0,19768.0,33008.0,15059.0,50084.0,114.0,1.0,0.0,0.0,2.79742e+06,0.0,0.0,0.0,0.00058,0.72132
2025-10-27,Houston,1214.2129,13869.292,398.5209,744.37665,2205.6946,352.0,20219.0,20360.0,16521.0,50850.0,107.0,1.0,0.0,0.0,2.79742e+06,0.0,0.0,0.0,0.0005,0.63631
2025-11-03,Houston,893.26013,15508.369,491.3801,739.3274,2225.125,339.0,19792.0,45215.0,15975.0,45054.0,113.0,1.0,0.0,0.0,2.79742e+06,0.0,0.0,0.0,0.0007,0.65435
2025-11-10,Houston,816.94635,13718.089,266.67383,730.97516,2613.815,326.0,17413.0,15255.0,14541.0,49149.0,88.0,1.0,0.0,0.0,2.79742e+06,0.0,0.0,0.0,0.00052,0.65513
2025-11-17,Houston,609.46045,15699.235,218.29366,740.1497,2720.216,312.0,17587.0,30451.0,13759.0,46096.0,81.0,1.0,0.0,0.0,2.79742e+06,0.0,0.0,0.0,0.00072,0.60482
2025-11-24,Houston,348.1395,10101.334,253.26463,701.12787,2628.9739,179.0,13349.0,11855.0,10283.0,35238.0,82.0,1.0,0.0,0.0,2.79742e+06,0.0,0.0,0.0,0.00046,0.53617
2025-12-01,Houston,814.87946,11148.529,105.6171,962.1909,2529.9604,275.0,17508.0,5365.0,16520.0,46739.0,64.0,1.0,0.0,0.0,2.79742e+06,0.0,0.0,0.0,0.00055,0.59578
2025-12-08,Houston,455.1562,7873.6626,102.471085,895.3476,2459.7273,232.0,12896.0,4165.0,14958.0,40408.0,61.0,1.0,0.0,0.0,2.79742e+06,0.0,0.0,0.0,0.00048,0.8217
2025-12-15,Houston,479.43353,5945.477,130.9298,761.26917,1939.2377,231.0,11461.0,4760.0,13702.0,30836.0,47.0,1.0,0.0,0.0,2.79742e+06,0.0,0.0,0.0,0.0006,0.58378
2025-12-22,Houston,215.36913,5056.3247,147.39578,713.7828,1530.0741,153.0,8053.0,4638.0,14677.0,28585.0,45.0,1.0,0.0,0.0,2.79742e+06,0.0,0.0,0.0,0.00033,0.51382
2025-12-29,Houston,328.85617,5389.379,283.43237,833.7021,1587.5587,173.0,10799.0,7502.0,21998.0,37734.0,47.0,1.0,0.0,0.0,2.79742e+06,0.0,0.0,0.0,0.00028,0.49567
2026-01-05,Houston,499.22876,7951.768,592.19867,1029.8561,4155.0786,279.0,15900.0,12606.0,25094.0,81820.0,71.0,1.0,0.0,0.0,2.79742e+06,0.0,0.0,0.0,0.00054,0.80905
2026-01-12,Houston,557.74866,11364.984,1102.3777,986.60614,6592.217,280.0,17924.0,21715.0,18696.0,105542.0,100.0,1.0,0.0,0.0,2.79742e+06,0.0,0.0,0.0,0.00046,0.62989
2026-01-19,Houston,602.2498,16705.906,997.42,984.0575,5122.3335,365.0,32347.0,16792.0,23033.0,86615.0,153.0,1.0,0.0,0.0,2.79742e+06,0.0,0.0,0.0,0.00089,0.77403
2026-01-26,Houston,848.24255,14810.489,850.65625,1301.5409,2682.086,480.0,26390.0,16340.0,33339.0,48996.0,130.0,1.0,0.0,0.0,2.79742e+06,0.0,0.0,0.0,0.00104,0.68265
2026-02-02,Houston,494.93674,15506.77,1108.9185,1290.2369,2908.048,355.0,26729.0,21354.0,29133.0,56230.0,110.0,1.0,0.0,0.0,2.79742e+06,0.0,0.0,0.0,0.00088,0.64747
2026-02-09,Houston,366.625,11598.753,1005.3655,1492.6355,3555.6514,358.0,21640.0,22182.0,28273.0,74931.0,102.0,1.0,0.0,0.0,2.79742e+06,0.0,0.0,0.0,0.00073,0.60084
2026-02-16,Houston,454.30368,16229.794,1616.6847,1385.6531,2761.6665,343.0,27212.0,32797.0,28832.0,75140.0,121.0,1.0,0.0,0.0,2.79742e+06,0.0,0.0,0.0,0.00047,0.61056
2026-02-23,Houston,622.60565,20038.465,1637.2626,1622.5963,3425.3535,926.0,34089.0,30729.0,39764.0,97925.0,141.0,1.0,0.0,0.0,2.79742e+06,0.0,0.0,0.0,0.00078,0.60883
2026-03-02,Houston,596.6989,25427.154,2237.551,1601.6481,3518.0518,558.0,48450.0,44919.0,42888.0,90813.0,164.0,1.0,0.0,0.0,2.79742e+06,0.0,0.0,0.0,0.00093,0.64854
2026-03-09,Houston,683.65784,34029.742,2395.4155,2244.4368,2720.6487,322.0,46710.0,59731.0,49290.0,50450.0,198.0,1.0,0.0,0.0,2.79742e+06,0.0,0.0,0.0,0.00077,0.64817
2026-03-16,Houston,589.9174,33337.54,2428.4106,2003.3562,2643.8843,352.0,45785.0,59858.0,43018.0,48095.0,198.0,1.0,0.0,0.0,2.79742e+06,0.0,0.0,0.0,0.00081,0.63174
2026-03-23,Houston,744.0252,24392.553,1162.987,2066.8306,2277.6455,469.0,42848.0,28341.0,46714.0,40513.0,160.0,1.0,0.0,0.0,2.79742e+06,0.0,0.0,0.0,0.00114,0.7179
2026-03-30,Houston,909.564,24870.936,668.3981,2275.3103,3961.2786,570.0,42205.0,13590.0,49885.0,60982.0,210.0,1.0,0.0,0.0,2.79742e+06,0.0,0.0,0.0,0.00036,0.23505
2026-04-06,Houston,929.9674,25048.76,485.47406,2402.2725,5113.191,410.0,37266.0,9986.0,60099.0,78429.0,163.0,1.0,0.0,0.0,2.79742e+06,0.0,0.0,0.0,0.0006830303,0.6077827
2026-04-13,Houston,806.416,19896.342,788.5025,2491.5693,5830.4487,443.0,37715.0,14053.0,56043.0,92712.0,150.0,1.0,0.0,0.0,2.79742e+06,0.0,0.0,0.0,0.00049,0.567635
2026-04-20,Houston,642.3776,22865.564,668.7743,2450.32,5773.9243,399.0,37923.0,11993.0,49280.0,91383.0,190.0,1.0,0.0,0.0,2.79742e+06,0.0,0.0,0.0,0.00063848484,0.65672207
2026-04-27,Houston,908.9803,31476.912,1672.3973,2385.6804,6663.127,413.0,37522.0,30957.0,58573.0,118039.0,215.0,1.0,0.0,0.0,2.79742e+06,0.0,0.0,0.0,0.0007869697,0.6750827
2024-01-01,Orlando,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00012,0.4105
2024-01-08,Orlando,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.0002,0.4927
2024-01-15,Orlando,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00023,0.4937
2024-01-22,Orlando,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.0004,0.52614
2024-01-29,Orlando,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.0002,0.51429
2024-02-05,Orlando,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00028,0.52549
2024-02-12,Orlando,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00029,0.51259
2024-02-19,Orlando,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00037,0.53048
2024-02-26,Orlando,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00036,0.54377
2024-03-04,Orlando,0.0,0.0,0.0,0.0,16.24487,0.0,0.0,0.0,0.0,479.0,1.0,0.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00024,0.52071
2024-03-11,Orlando,0.0,0.0,0.0,0.0,5.410682,0.0,0.0,0.0,0.0,166.0,1.0,0.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00023,0.5292
2024-03-18,Orlando,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00052,0.5165
2024-03-25,Orlando,194.51868,746.6336,0.0,0.0,888.3622,95.0,1439.0,0.0,0.0,26477.0,19.0,0.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00043,0.52906
2024-04-01,Orlando,288.4248,1372.1697,0.0,0.0,1110.6855,108.0,2740.0,0.0,0.0,45414.0,19.0,0.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00029,0.55386
2024-04-08,Orlando,182.326,2468.488,0.0,0.0,966.42206,99.0,4142.0,0.0,0.0,35881.0,34.0,0.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00025,0.58615
2024-04-15,Orlando,84.86467,837.7382,0.0,0.0,655.6035,111.0,2116.0,0.0,0.0,26216.0,13.0,0.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00043,0.54196
2024-04-22,Orlando,253.30803,608.15204,0.0,0.0,570.9487,97.0,1633.0,0.0,0.0,24218.0,16.0,0.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00035,0.54585
2024-04-29,Orlando,285.74902,597.37506,0.0,0.0,567.53046,135.0,1633.0,0.0,0.0,16991.0,17.0,0.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00047,0.50216
2024-05-06,Orlando,188.94182,854.7255,0.0,0.0,210.5153,98.0,1924.0,0.0,0.0,6612.0,15.0,0.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00043,0.51591
2024-05-13,Orlando,218.18304,999.4876,0.0,0.0,623.2594,113.0,2060.0,0.0,0.0,19673.0,17.0,0.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00036,0.49305
2024-05-20,Orlando,156.4812,645.6136,783.7634,73.75263,764.57806,110.0,1805.0,34508.0,3015.0,26198.0,35.0,0.0,1.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00022,0.49139
2024-05-27,Orlando,256.4017,1046.2683,1031.672,78.81382,808.01746,131.0,2928.0,91873.0,3730.0,32280.0,57.0,0.0,1.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00029,0.48359
2024-06-03,Orlando,245.95268,1391.0486,1681.9537,94.385544,901.0393,139.0,3294.0,47817.0,4030.0,33843.0,84.0,0.0,1.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00032,0.52948
2024-06-10,Orlando,283.3433,911.9587,1868.8195,115.86843,942.2918,129.0,2434.0,50859.0,4659.0,39845.0,83.0,0.0,1.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00038,0.51804
2024-06-17,Orlando,304.5478,1055.6564,2342.5608,112.98427,909.84814,160.0,2826.0,54156.0,4061.0,44184.0,73.0,0.0,1.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00046,0.48862
2024-06-24,Orlando,205.55673,928.17914,2514.6934,87.53434,922.09,133.0,2559.0,103921.0,3263.0,41739.0,87.0,0.0,1.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00048,0.46632
2024-07-01,Orlando,170.55524,715.7201,1990.705,70.31921,654.2068,104.0,1981.0,64289.0,2897.0,25188.0,75.0,0.0,1.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00035,0.42794
2024-07-08,Orlando,459.1304,2177.1096,1782.3549,25.987589,776.14233,164.0,4216.0,61710.0,1082.0,32186.0,83.0,0.0,1.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00041,0.4709
2024-07-15,Orlando,184.23566,1287.3458,1757.538,78.746796,854.87054,127.0,4287.0,63336.0,2868.0,44753.0,85.0,0.0,0.0,1.0,1.90242e+06,0.0,0.0,0.0,0.0004,0.46232
2024-07-22,Orlando,268.8314,1413.3462,1260.651,125.37011,921.35736,142.0,4804.0,84622.0,3955.0,54427.0,70.0,0.0,0.0,1.0,1.90242e+06,0.0,0.0,0.0,0.00045,0.46583
2024-07-29,Orlando,263.6846,1439.7739,150.78859,136.35332,885.7522,160.0,5090.0,4977.0,4226.0,33917.0,49.0,0.0,0.0,1.0,1.90242e+06,0.0,0.0,0.0,0.00041,0.43475
2024-08-05,Orlando,298.75613,2100.1372,1790.5842,115.602295,1433.1896,146.0,5187.0,58485.0,4747.0,48253.0,97.0,0.0,0.0,1.0,1.90242e+06,0.0,0.0,0.0,0.00046,0.42746
2024-08-12,Orlando,182.21387,3248.3887,2073.1956,149.40207,1909.5156,136.0,6180.0,70374.0,5531.0,59456.0,128.0,0.0,0.0,1.0,1.90242e+06,0.0,0.0,0.0,0.00048,0.4629
2024-08-19,Orlando,175.64568,3947.7092,3254.5598,204.11263,2340.437,88.0,7377.0,137003.0,6720.0,97410.0,147.0,0.0,0.0,1.0,1.90242e+06,0.0,0.0,0.0,0.00043,0.47591
2024-08-26,Orlando,162.6372,2904.2373,2237.851,181.51096,2446.493,93.0,7880.0,114306.0,4668.0,77307.0,107.0,0.0,0.0,1.0,1.90242e+06,0.0,0.0,0.0,0.00048,0.46155
2024-09-02,Orlando,156.3047,2817.183,1387.491,346.0085,2307.0115,103.0,7119.0,52930.0,7452.0,70932.0,107.0,0.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00044,0.47337
2024-09-09,Orlando,328.49872,3991.644,1799.0521,423.2666,2199.58,96.0,8201.0,55843.0,10442.0,66855.0,144.0,0.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00037,0.48449
2024-09-16,Orlando,162.79759,7060.891,2195.214,416.18893,2514.67,139.0,10265.0,57114.0,9239.0,72393.0,139.0,0.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00045,0.49881
2024-09-23,Orlando,238.6526,9789.096,2198.072,427.031,2573.4268,156.0,17701.0,46493.0,12879.0,92548.0,176.0,0.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00038,0.50868
2024-09-30,Orlando,287.98416,8321.998,2210.5056,467.4836,2683.6853,140.0,21257.0,65248.0,15072.0,97299.0,190.0,0.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00052,0.56025
2024-10-07,Orlando,93.072624,4610.0703,674.581,129.64943,895.0391,28.0,7262.0,18525.0,5009.0,32176.0,115.0,0.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00025,0.77425
2024-10-14,Orlando,207.01299,7683.2686,2521.9448,0.0,1936.6144,118.0,13842.0,86695.0,0.0,63077.0,231.0,0.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00046,0.57113
2024-10-21,Orlando,154.43654,5671.2944,4760.523,0.0,2515.6277,117.0,12341.0,189338.0,0.0,70260.0,191.0,0.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00056,0.58377
2024-10-28,Orlando,143.17494,5306.552,4236.145,0.0,3123.0774,144.0,10680.0,196462.0,0.0,82724.0,176.0,0.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00046,0.4816
2024-11-04,Orlando,149.06804,4711.2266,4494.321,0.0,3212.2834,146.0,9483.0,209378.0,0.0,85166.0,177.0,0.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00037,0.48022
2024-11-11,Orlando,170.48415,5387.4844,3866.108,0.0,3167.9324,120.0,10506.0,136582.0,0.0,72225.0,144.0,0.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00036,0.50499
2024-11-18,Orlando,312.0372,4905.815,1026.8518,0.0,2394.6626,144.0,9028.0,27098.0,0.0,48773.0,95.0,0.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.0005,0.46948
2024-11-25,Orlando,105.35776,2221.4412,0.0,0.0,623.2866,56.0,4836.0,0.0,0.0,11282.0,36.0,0.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00021,0.43933
2024-12-02,Orlando,150.21658,4612.602,0.0,0.0,2417.395,126.0,7000.0,0.0,0.0,47264.0,77.0,0.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00038,0.46598
2024-12-09,Orlando,208.0069,5467.356,0.0,0.0,3649.3884,138.0,7543.0,0.0,0.0,72882.0,100.0,0.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00048,0.42788
2024-12-16,Orlando,183.57208,7114.011,0.0,0.0,3583.8562,95.0,7262.0,0.0,0.0,73405.0,103.0,0.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00022,0.4283
2024-12-23,Orlando,31.32,5597.4175,0.0,0.0,3295.814,68.0,5805.0,0.0,0.0,85959.0,87.0,0.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00024,0.32493
2024-12-30,Orlando,233.85063,7488.6377,0.0,0.0,3667.8694,83.0,8080.0,0.0,0.0,119028.0,91.0,0.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00038,0.37267
2025-01-06,Orlando,261.7862,7462.532,0.0,0.0,3772.7969,188.0,9049.0,0.0,0.0,106606.0,92.0,0.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00053,0.53871
2025-01-13,Orlando,357.6876,8464.191,0.0,0.0,4334.4272,184.0,9389.0,0.0,0.0,106328.0,122.0,0.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00062,0.45577
2025-01-20,Orlando,209.36671,4347.5854,0.0,0.0,4181.64,149.0,15728.0,0.0,0.0,103939.0,99.0,0.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00055,0.42856
2025-01-27,Orlando,258.4709,3228.3064,0.0,0.0,3110.461,158.0,102601.0,0.0,0.0,65451.0,69.0,0.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00049,0.46573
2025-02-03,Orlando,207.96628,4145.698,0.0,0.0,2659.4292,153.0,87792.0,0.0,0.0,69908.0,78.0,0.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00037,0.47988
2025-02-10,Orlando,231.49661,4826.9214,0.0,42.19154,1925.3601,191.0,67681.0,0.0,356.0,48287.0,52.0,0.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00049,0.46712
2025-02-17,Orlando,245.67177,3466.8699,0.0,24.633018,1912.278,189.0,68678.0,0.0,482.0,50044.0,66.0,0.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.0004,0.45964
2025-02-24,Orlando,230.3527,2944.2666,0.0,55.031208,1926.4846,185.0,44869.0,0.0,1245.0,53146.0,49.0,0.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00041,0.46678
2025-03-03,Orlando,244.09613,3118.05,0.0,65.55162,1877.5996,163.0,26015.0,0.0,1434.0,52002.0,44.0,0.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00023,0.46776
2025-03-10,Orlando,275.0777,4984.1636,1189.88,53.7516,2113.6152,168.0,27688.0,178054.0,1371.0,56506.0,89.0,0.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00059,0.48118
2025-03-17,Orlando,301.3161,5314.9546,1462.8599,61.419598,2399.4675,157.0,10051.0,112214.0,1865.0,66501.0,65.0,0.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00041,0.43498
2025-03-24,Orlando,259.45712,4968.7886,1067.2462,61.3548,2417.1372,197.0,8535.0,203614.0,1622.0,66499.0,73.0,0.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00046,0.46006
2025-03-31,Orlando,382.3947,5911.4155,369.8479,62.753857,2446.105,174.0,8756.0,107134.0,1705.0,75559.0,81.0,0.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00054,0.45886
2025-04-07,Orlando,395.46375,5992.8584,275.17422,79.8444,3158.9985,228.0,8219.0,102039.0,1828.0,91577.0,82.0,0.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00066,0.45186
2025-04-14,Orlando,173.61267,6226.9365,156.48357,44.118904,4116.193,128.0,8808.0,40899.0,902.0,95171.0,108.0,0.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00027,0.44736
2025-04-21,Orlando,480.25284,9081.873,186.51326,42.714,4404.78,202.0,9908.0,16751.0,1036.0,115195.0,99.0,0.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00048,0.47625
2025-04-28,Orlando,419.52316,9123.406,442.8561,42.256317,4423.3057,210.0,11357.0,17327.0,857.0,124198.0,110.0,0.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00033,0.47307
2025-05-05,Orlando,453.42172,8151.189,415.82462,35.11896,4300.827,239.0,11395.0,14596.0,687.0,116450.0,95.0,0.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00046,0.45764
2025-05-12,Orlando,363.31586,10112.095,635.9906,44.085773,4468.9126,231.0,12151.0,14313.0,511.0,125960.0,101.0,0.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00061,0.52949
2025-05-19,Orlando,405.18582,9619.286,588.48926,31.0068,4195.9937,276.0,12646.0,9334.0,459.0,123397.0,108.0,0.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00049,0.50904
2025-05-26,Orlando,298.43088,9525.073,372.9141,40.486603,4214.175,166.0,13158.0,6932.0,692.0,131168.0,99.0,0.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00026,0.47531
2025-06-02,Orlando,426.50623,9391.421,472.03958,25.763418,4342.0547,232.0,12582.0,12195.0,785.0,118169.0,123.0,0.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00058,0.47653
2025-06-09,Orlando,279.70602,8253.412,626.74744,28.1448,4335.5737,228.0,12024.0,10540.0,628.0,123380.0,99.0,0.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00033,0.47938
2025-06-16,Orlando,384.80603,10428.017,242.76071,23.1768,4424.166,254.0,13939.0,4356.0,598.0,109638.0,107.0,0.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.0006,0.51421
2025-06-23,Orlando,582.68835,12712.423,142.19756,28.813904,4865.3193,272.0,17410.0,4648.0,570.0,134286.0,149.0,0.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00045,0.55943
2025-06-30,Orlando,391.82153,9402.253,459.72418,25.24494,4557.3057,205.0,14484.0,23686.0,597.0,119225.0,104.0,0.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00048,0.51619
